id,title,owner,status,reason,release,priority,tag,component,submitted_date
14016174948,[crash log  DMR-IO]Crash Log to survive global reset,kwokc,complete,,dmrhub-a0,1-showstopper,"DMR_AF_DFD,DFD_PLATFORM_IMPACT,PRI_2,IPLIST_PLATFORM-RAIL,fw.tcode_no,fw.ocode_yes,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.bios_no,fw.pnp_emul_no,fw.primecode_yes,fw.acode_no,fw.mdiv_no,fw.mcheck_no,fw.pss_no,fw.icode_no,fw.cbbpcode_commit,fw.ocode_commit,fw.primecode_commit,fw.simics_yes,fw.s3m_no,fw.ltm_no,SOCVAL_IMH1_PO",soc.top,2022-03-01 05:48:02.980
14016196167,[RDT][Legacy] IO RDT Support,rsiva,complete,,dmrhub-a0,1-showstopper,"DMR_AF_RDT_QOS,PRI_0,SERVER_LEGACY,PnP,PNP_PERF,fw.xucode_no,fw.tcode_no,fw.ocode_yes,fw.zcode_no,fw.ucode_no,fw.pnp_emul_affecting,fw.pss_yes,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.primecode_no,fw.s3m_no,fw.icode_no,fw.bios_yes,fw.ocode_commit,fw.bios_commit,fw.simics_yes,fw.ltm_no",soc.SCF_4.0#,2022-03-03 01:02:46.597
14016213235,"Essential building capability of CFG IP in DMR: MI(nested), mirroring, orientation, chops, strap compression",dplonkar,complete,,dmrhub-a0,1-showstopper,"soc_arch CONFIG,IMH_CONSTRUCTION_P1,fw.tcode_no,fw.ocode_no,fw.primecode_no,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.bios_no,fw.s3m_no,fw.icode_no,fw.simics_yes",soc.NSP-Crux#,2022-03-04 06:22:04.423
14016246135,Inband routing header to reduce wires on NSIP interface,dplonkar,complete,,dmrhub-a0,2-high,"soc_arch CONFIG,POWER_CONVERGENCE,imhd,fw.tcode_no,fw.ocode_no,fw.simics_no,fw.primecode_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,IMH_CONSTRUCTION_P1,fw.pnp_emul_no,fw.acode_no,fw.mdiv_no,fw.cbbpcode_no,fw.mcheck_no,fw.bios_no,fw.pss_no,fw.pss_no,fw.s3m_no, fw.icode_no",soc.NSP-Crux#,2022-03-09 05:16:34.583
14016246194,"Early-valid on NSIP interface and ready signal allowing NSIP interface stall (mandatory), partition clock gating in crux",dplonkar,complete,,dmrhub-a0,1-showstopper,"soc_arch CONFIG,POWER_CONVERGENCE,IMH_CONSTRUCTION_P1,fw.tcode_no,fw.ocode_no,fw.bios_no,fw.simics_no,fw.primecode_no,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.s3m_no, fw.icode_no",soc.FSA_2.0#,2022-03-09 05:20:53.597
14016251175,System Address Decoder for DMR: Hierarchical Decoding scheme,sungkwan,complete,,dmrhub-a0,1-showstopper,"PROD_ARCH.coherent,SERVER_LEGACY,fw.tcode_no,fw.ocode_no,fw.bios_affecting,fw.pss_yes,fw.zcode_no,fw.primecode_yes,fw.ucode_no,fw.xucode_no,IMH_CONSTRUCTION_P2,fw.pnp_emul_no,fw.mdiv_affecting,fw.acode_no,fw.cbbpcode_no,fw.s3m_no,fw.bios_commit,fw.icode_no,fw.mcheck_commit,fw.acm_yes,fw.primecode_commit,fw.scf_ipsd_commit,fw.acm_commit,fw.mdiv_no,fw.simics_yes,fw.bios.SecurityIDE,fw.ltm_no",soc.SCF_4.0#,2022-03-10 00:52:26.777
14016253623,Define HSF Architecture,refaber,complete,,dmrhub-a0,1-showstopper,"prod_arch.MAINBAND,SERVER_LEGACY,PnP,PNP_PERF,fw.tcode_no,fw.ocode_no,fw.simics_no,fw.pss_no,fw.zcode_no,IMH_CONSTRUCTION_P1,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.pnp_emul_affecting,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.s3m_no,fw.bios_commit,fw.icode_no,fw.mcheck_commit,fw.primecode_no",soc.SCF_4.0#,2022-03-10 04:34:16.487
14016268961,[Perfmon] - Defining IP PMON register OSXML and Events template,achundru,complete,,dmrhub-a0,3-medium,"PERFMON,prod_arch CONFIG,DMR_AF_PerfMon_PRE,PRI_2,PnP,PNP_PERF",soc.top,2022-03-12 05:03:17.650
14016293664,Add parity to all unprotected uncore RFs,rrshah1,complete,,dmrhub-a0,1-showstopper,"prod_arch QUALITY,deg_quality,deg_quality_rel,DMR SDE WG,DMR_AF_SER_SDE,PRI_7,fw.tcode_no,fw.ocode_no,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,IMH_CONSTRUCTION_P1,fw.primecode_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,DMR_SOC_CCB,DMR CCB REQUIRED,fw.s3m_no,fw.icode_no,fw.bios_no,fw.ltm_no,fw.simics_yes",soc.top,2022-03-16 20:43:04.457
14016333882,Simplify RAPL Interfaces and interactions in PrimeCode,wstathis,complete,,dmrhub-a0,2-high,"fw.ucode_commit,fw.xucode_no,fw.tcode_no,fw.pnp_emul_no,fw.acode_no,fw.zcode_no,fw.mdiv_no,fw.mcheck_no,fw.ocode_no,fw.s3m_no,fw.bios_yes,fw.icode_no,fw.cbbpcode_no,fw.primecode_yes,fw.primecode_commit,fw.pss_yes,fw.bios_affecting,fw.bios_commit,fw.ltm_no,fw.simics_yes,SOCVAL_IMH1_PO",soc.PrimeCode 2.0#,2022-03-23 03:17:26.710
14016342945,Physically Unclonable Function (PUF) to replace metal keys,bganesa1,complete,,dmrhub-a0,1-showstopper,"security_feature,HPAR,soc_hub_tr,sec_soc_infra,IMH_CONSTRUCTION_P1,fw.tcode_no,fw.ocode_no,fw.simics_no,fw.zcode_no,fw.primecode_no,fw.ucode_no,fw.xucode_no,fw.bios_no,fw.s3m_no,fw.ltm_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.icode_no,fw.pss_yes",soc.S3M_3.0#,2022-03-24 10:07:59.413
14016347818,MIPI-60 port definition and support for DMR/OKS,kwokc,complete,,dmrhub-a0,1-showstopper,"DMR_AF_DFD,SERVER_LEGACY,DFD_PLATFORM_IMPACT,PRI_0,IPLIST_GPIO,fw.tcode_no,fw.bios_no,fw.primecode_no,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ocode_no,fw.ltm_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.s3m_no,fw.icode_no,fw.simics_no",soc.top,2022-03-24 21:50:49.180
14016363582,[DMR-CCB] UXI ATM loopback support for HVM test,rsiva,complete,,dmrhub-a0,2-high,"prod_arch IO,System_Model_T1,MFG,fw.tcode_no,fw.ocode_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.pnp_emul_no,fw.acode_no,fw.mdiv_no,fw.primecode_no,fw.mcheck_no,fw.pss_no,fw.bios_no,fw.s3m_no,fw.icode_no,fw.cbbpcode_no,fw.ltm_no,CCB_DESCOPE,fw.simics_yes,tag2ca_done,COE4COH",soc.SCF_4.0#,2022-03-26 06:14:52.137
14016399656,Upgrade CPU Attestation Capability to the latest SPDM specification,bganesa1,complete,,dmrhub-a0,1-showstopper,"fw.tcode_no,fw.primecode_no,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.acm_affecting,fw.s3m_yes,fw.ocode_yes,fw.ltm_no,fw.pnp_emul_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.icode_no,fw.bios_yes,fw.acm_yes,fw.acm_commit,fw.s3m_commit,fw.ocode_commit,fw.bios_commit,fw.simics_yes,pre-FV,fw.s3m_complete",soc.S3M_3.0#,2022-04-01 09:33:55.467
14016406671,JIRA ticket and CFG IP changes identified in GNR and needed in DMR,dplonkar,complete,,dmrhub-a0,2-high,"fw.tcode_no,fw.ocode_no,fw.bios_no,fw.simics_no,fw.primecode_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,IMH_CONSTRUCTION_P1,fw.pnp_emul_no,fw.acode_no,fw.mdiv_no,fw.cbbpcode_no,fw.mcheck_no,fw.pss_no,fw.s3m_no, fw.icode_no, fw.icode_no",soc.NSP-Crux#,2022-04-02 02:47:44.940
14016513552,[DMR.Power_Delivery] IMH PD arch,nhaider,complete,,dmrhub-a0,1-showstopper,"PowerDelivery,PNP_POWER,imhd,fw.pss_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ocode_no,fw.ltm_no,IMH_CONSTRUCTION_P1,fw.simics_no,fw.tcode_no,fw.pnp_emul_no,fw.bios_no,fw.acode_no,fw.cbbpcode_no,fw.mdiv_no,fw.mcheck_no,fw.primecode_yes,fw.s3m_no,fw.icode_no,fw.primecode_commit",soc.top,2022-04-15 12:08:54.490
14016846803,Request for OOBMSM IP to support 64-bit BAR in DMR,watanybe,complete,,dmrhub-a0,1-showstopper,"fw.acode_no,fw.zcode_no,fw.mdiv_no,fw.primecode_no,fw.mcheck_no,fw.ucode_no,fw.xucode_no,DMR_AF_Managability_Telemetry,fw.bios_yes,fw.s3m_no,fw.tcode_no,fw.bios_commit,fw.icode_no,fw.cbbpcode_no,fw.pss_yes,fw.simics_yes,fw.pnp_emul_no,fw.ltm_commit,fw.ocode_no",soc.OOBMSM 4.0#,2022-06-04 01:23:24.800
14016937236,Memory protection ranges requirement for IO CA,asantoni,complete,,dmrhub-a0,1-showstopper,"fw.mcheck_yes,SOCVAL_IMH1_PO",soc.SCF_4.0#,2022-06-16 23:24:09.157
14017004810,Changes in FSA to support Multicast in DMR,jreyes1,complete,,dmrhub-a0,2-high,,soc.FSA_2.0#,2022-06-27 20:22:12.983
14017006749,SoC NUMA requirements for DMR,srvandor,complete,,dmrhub-a0,2-high,IMH_CONSTRUCTION,soc.SCF_4.0#,2022-06-28 00:24:18.890
14017031211,[DMR-CCB] cxl.mem T2/T3 decoding/routing,refaber,complete,,dmrhub-a0,1-showstopper,"[DMR CCB REQUIRED],CCB_BUG,CCB_22WW43,simics_yes",soc.SCF_4.0#,2022-07-01 03:24:15.213
14017077859,(UXI) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_affecting,fw.mcheck_affecting,DMR_SOC_CCB",soc.UXI_Gen4.0,2022-07-12 01:06:27.903
14017077860,(IMC - Memory Controller) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_affecting,fw.mcheck_affecting,DMR_SOC_CCB",soc.ISA_2.0#,2022-07-12 01:06:27.983
14017077861,(IOCA) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_affecting,fw.ucode_affecting,fw.ocode_affecting,fw.mcheck_affecting,DMR_SOC_CCB",soc.IO_Cache_4.0#,2022-07-12 01:06:28.750
14017077862,(PCIe6) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_affecting,DMR_SOC_CCB",soc. CPG PCIe6 Controller 4p (DMR),2022-07-12 01:06:28.457
14017077863,(CXL) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_affecting,DMR_SOC_CCB",soc.CXL_3.0_Host#,2022-07-12 01:06:28.690
14017078356,(HIOP) DMR yield recovery features,snagi,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.primecode_no,fw.mcheck_affecting,DMR_SOC_CCB",soc.HIOP_Agent_4.0_IP#,2022-07-12 02:01:14.490
14017078358,(HQM) DMR-D yield recovery features,ndmcdonn,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,DMR_SOC_CCB",soc.SDG HQM Agent Core to Core 3.0,2022-07-12 02:01:15.607
14017078360,(IAX) DMR yield recovery features,sgayen,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,DMR_SOC_CCB",soc.CPG IAX 3.0 (DMR)#,2022-07-12 02:01:16.710
14017078362,(CPM) DMR yield recovery features,skumar7,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,fw.ocode_affecting,fw.primecode_affecting,DMR_SOC_CCB",soc.CPM 5.1#,2022-07-12 02:01:17.893
14017078363,(DSA) DMR yield recovery features,sgayen,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,PRI_1,fw.bios_affecting,DMR_SOC_CCB",soc.CPG DSA 3.0 (DMR)#,2022-07-12 02:01:17.960
14017483725,[DMR-CCB]: BIST_EN support for IMH and CBB dies (GNR legacy support),omendoza,complete,,dmrhub-a0,1-showstopper,"fw.primecode_yes,fw.bios_yes,ubox,UBOX 2.0,RESET,CCB_BUG,fw.all_other_no,EC2_CUTOFF,WW43'23,simics_no,FWonly,NO_SOC_VAL",soc.PrimeCode 2.0#,2022-09-08 23:38:48.750
14017525204,Request to LJPLL3.5 to support VCCDIST 0.585V @ 2.7GHz operation for 1276.4 DMR iMH,nkurd,complete,,dmrhub-a0,3-medium,,soc.ljpll-gen3.5-p1276-dmr-a0#,2022-09-15 07:41:09.647
14017629853,DMR IMH HSF banking merge scheme,wchen4,complete,,dmrhub-a0,2-high,DMR_SOC_CCB,soc.HSF_4.0#,2022-09-30 02:03:36.970
14017766388,[DMR-CCB] Host based memory encryption for CXL attached memory,zgu2,complete,,dmrhubmax-a0,1-showstopper,"security_feature,third_party_device_dependency,fw.bios_affecting,Feature (External),CCB_FEATURE_EXT,fw.mdiv_yes,fw.mdiv_affecting,fw.ucode_commit,fw.acm_no,fw.bios_yes,fw.bios_commit,fw.pnp_emul_no,EC_GATE,fw.bios.SecurityIDE.Impact,TR_WW20,fw.mcheck_commit,fw.actm_commit,fw.bios.SecurityIDE.Commit,fw.bios.security_yes, EC2_TBD_RESOLUTION,fw.pss_yes,vt.security,PSS_US3,simics_yes,POC_CXL",soc.MSE_Gen5_V1#,2022-10-18 03:20:48.157
14017797661,[DMR-CCB] CBB 'Static' Disable Support for DMR,rrshah1,complete,,dmrhub-a0,2-high,"DMR_AF_Recovery,DMR_CCB,fw.ocode_yes,fw.s3m_yes,CCB_BUG,fw.primecode_commit,IMH_CONSTRUCTION,RECCB_NO_RELEASE_DATE,fw.s3m_commit,simics_yes,UV2,fw.s3m_complete",soc.top,2022-10-21 04:07:09.287
14017836872,[DMR IMH ] FIVR  templates request,nrsatti,complete,,dmrhub-a0,3-medium,,soc.DC_FIVR_4.0_i3_V1#,2022-10-27 01:38:04.597
14017869580,"[DMR-CCB] PCIe ,CXL and UXI L0p support",sshrimal,complete,,dmrhub-a0,1-showstopper,"PnP,PNP_POWER,fw.tcode_no,fw.ocode_affecting,DMR_AF_Sustainability,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.simics_affecting,fw.pnp_emul_affecting,fw.bios_affecting,fw.acode_no,fw.cbbpcode_no,fw.mdiv_yes,fw.mdiv_affecting,fw.mcheck_no,CCB_BUG,fw.primecode_commit,fw.ltm_no,fw.ocode_no",soc.CPG PCIe6 Controller 8p (DMR)#,2022-11-01 00:11:15.790
14017887273,[DMR-CCB][DMR.Power] [DMR D2D]UCIe TX EarlyValid for Improved Clock Gating,bjung,complete,,dmrhub-a0,2-high,"CCB_FEATURE_INT,simics_no,SOCVAL_IMH2_TI",soc.top,2022-11-02 21:12:08.657
14017909030,D2D RC inside/outside the stack,imelamed,complete,,dmrhub-a0,1-showstopper,ARCH_PORM1_GATE,soc.top,2022-11-04 19:34:11.457
14017910253,"HIOP, CXL.$M, IOMMU and UXI : All these IPs need high confidence buffer size estimate from the arch team",mmandviw,complete,,dmrhub-a0,1-showstopper,"ARCH_PORM1_GATE,COE4UIO_DRVR",soc.stack.uio#,2022-11-04 22:34:13.647
14017931991,SB2UCIE Routing Table Entries,vijetapr,complete,,dmrhub-a0,1-showstopper,,soc.SB2UCIE_1.0#,2022-11-08 10:23:31.733
14017957857,SoC P2P HAS needed,akumar5,complete,,dmrhub-a0,3-medium,"ARCH_PORM1_GATE,COE4UIO_DRVR",soc.top,2022-11-11 00:26:39.877
14017994357,[DMR-CCB] DMR Power-On Configs (Single DIMM Power-On Config),gachalla,complete,,dmrhub-a0,2-high,"[DMR CCB REQUIRED],CCB_BUG,RECCB_NO_RELEASE_DATE,simics_yes",soc.SCF_4.0#,2022-11-16 21:53:46.100
14018000694,"[TRACKING-IPG]DMR : DFD L0P override for PCIe, CXL and UXI",ppshah,complete,,dmrhub-a0,2-high,,soc.CPG PCIe6 Controller 8p (DMR)#,2022-11-17 09:11:47.753
14018043302,[DMR-CCB] Legacy BW Counters Telemetry Support for Fabric DVFS in the UBR,sshrimal,complete,,dmrhub-a0,1-showstopper,"Bridges,CCB_BUG,IMH_CONSTRUCTION,simics_no",soc.top,2022-11-22 19:36:48.133
14018047958,[DMR-CCB] Allocate sideband connection-IDs (channel IDs) for communication between S3M on iMH0 and ESEs on CBBs connected to iMH1 over SB,elik,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.simics_no,fw.mdiv_no,fw.primecode_no,fw.s3m_no,fw.ese_no,fw.bios_no,fw.pss_yes,fw.cbbpcode_no,fw.pnp_emul_no,EC_GATE",soc.S3M_3.0#,2022-11-23 01:54:36.607
14018156067,[DMR-CCB] DMR-AP 12-channel SKU support on OKS-AP Platform,refaber,complete,,dmrhub-a0,2-high,"CCB_FEATURE_EXT,fw.all_other_no,TR_WW20,EC2_NEED_RESOLUTION,simics_yes,FWonly",platform.bios,2022-12-07 03:19:33.857
14018175502,[DMR-CCB] multi-socket SBLINK bringup before CPUPWRGOOD to enable early patch/softstrap load,rrshah1,complete,,dmrhubmax-a0,1-showstopper,"fw.s3m_yes,CCB_BUG,fw.s3m_commit,TR_WW20,fw.bios.SecurityIDE.NoImpact,fw.bios.security_no,DMR_PROD_BUG,EC2_NEED_RESOLUTION,simics_yes,hw_dependent,IMH2,IMH1_2S_Phase1,pre-FV,fw.s3m_complete,vt.sbas,PSS_US3,POC_SBAS",soc.S3M_3.0#,2022-12-09 01:29:02.960
14018195953,[DMR-CCB] Changes to support Floorplan and Routing Constraint for the Resource Utilization Bus,rsiva,complete,,dmrhub-a0,2-high,"CCB_BUG,EC_GATE,IMH_CONSTRUCTION,fw.all_other_no,simics_no",soc.SCF_4.0#,2022-12-13 03:16:52.867
14018204979,[DMR-CCB] Add punit component affected/impact for DMR probe mode feature 14011423746,kwokc,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no",soc.PUNIT_4.0#,2022-12-13 22:58:05.573
14018214631,[DMR-CCB] Support for xNC,refaber,complete,,dmrhubmax-a0,2-high,"[DMR CCB REQUIRED],CCB_BUG,fw.pss_no,fw.mdiv_no,fw.all_other_no,fw.pnp_emul_affecting,fw.bios_no,fw.ltm_no,EC_GATE,IMH1_2S_defer,vt.coherency,simics_yes,POC_COH",soc.IP_FxB_Logphy_4.0_Host_8X16#,2022-12-14 20:59:00.790
14018443983,[DMR-CCB] Reduce the BL HDR/Data Separation to 1 cycle and 0 for UFI,sungkwan,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",soc.SCF_4.0#,2023-01-18 02:19:34.870
14018467975,[DMR-CCB] route mapping for SKU in the sideband fabric for cross die SB traffic,dplonkar,complete,,dmrhub-a0,1-showstopper,"ARCH_PORM1_GATE,fw.ocode_yes,fw.primecode_yes,fw.s3m_yes,CCB_BUG,RECCB_NO_RELEASE_DATE,RTL0p8A,fw.s3m_commit,simics_yes,EC2_CUTOFF,UV2,fw.s3m_complete",soc.top,2023-01-20 00:12:38.223
14018469672,[DMR-CCB][DMR_D2D] RX EarlyValid support for A2F UFI interface from the ULA,refaber,complete,,dmrhub-a0,2-high,"IMH_CONSTRUCTION,CCB_BUG,fw.all_other_no,simics_no",soc.UXI_LinkAgent_D2D_1.0#,2023-01-20 02:17:17.493
14018485949,Area constraints on Gen6 stack need to be resolved,akumar5,complete,,dmrhub-a0,1-showstopper,"ARCH_PORM1_GATE,COE4UIO_DRVR",soc.stack.uio#,2023-01-21 09:30:34.900
14018545667,MSE SRAM Vmin challenges,wli61,complete,,dmrhub-a0,2-high,"fw.pss_no,fw.mdiv_no,fw.pnp_emul_no,fw.all_other_no",soc.MSE_Gen5_V1#,2023-01-28 01:33:49.217
14018579367,"MRF: VSCODE can not automatically detect DB mode, while connecting an UTDB.",efaygenb,complete,,dmrhub-a0,3-medium,,soc.top,2023-02-01 06:01:56.167
14018633876,[DMR-CCB] Add a rule in  UBR Legacy Decoders to target Legacy S3M for Local APIC and LT ranges,spadwal,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,fw.all_other_no,simics_yes,IMH1_2S_Phase1,POC_SBAS",soc.SCF_4.0#,2023-02-09 00:26:57.703
14018644415,[DMR-CCB]  Punit & Primecode Crash Log requests that were overlooked in original Crash Log feature,tparker1,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.all_other_no,fw.pcode_yes,RAI_TST,simics_yes,SOCVAL_IMH1_PO",soc.PUNIT_4.0#,2023-02-10 00:14:59.207
14018655804,[DMR-CCB] MMIO Mapping of IOCA Registers affecting Phy2Phy programming,dlerner,complete,,dmrhub-a0,1-showstopper,"fw.primecode_affecting,SIMICS_yes,fw.ltm_affecting,CCB_BUG",soc.PrimeCode 2.0#,2023-02-11 00:02:42.157
14018676072,[DMR-CCB] MIO Low Latency Traffic Indicator for iMH Fabric DVFS,sshrimal,complete,,dmrhub-a0,1-showstopper,"fw.acode_no,fw.cbbpcode_no,fw.ltm_no,fw.mdiv_affecting,fw.mdiv_yes,fw.ocode_no,fw.primecode_affecting,fw.ucode_no,DMR_SOC_CCB,fw.zcode_no,fw.pnp_emul_affecting,EC_GATE,fw.simics_affecting,IMH_CONSTRUCTION,CCB_BUG,fw.mcheck_no,fw.pss_yes,SOCVAL_IMH1_PO,UP_DMR_A0_50000609_TPRODSIGNED",soc.UFI_ASFW_1.0#,2023-02-14 06:41:42.463
14018676280,[DMR-CCB] SoC IccMax Proactive Licensing (SIMPL) Control,dsardana,complete,,dmrhub-a0,1-showstopper,"fw.ltm_no,fw.ocode_no,fw.primecode_affecting,DMR_SOC_CCB,fw.zcode_no,EC_GATE,fw.pss_no,fw.mdiv_no,fw.pnp_emul_no,CCB_BUG,simics_yes,gates_1p1,SOCVAL_IMH1_PO",soc.PrimeCode 2.0#,2023-02-14 07:11:40.720
14018696202,[DMR-CCB] UXI/D2D interface – FLIT/SLOT message inject,pjayara1,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.pss_no,fw.mdiv_yes,fw.pnp_emul_no,fw.simics_affecting,SOCVAL_IMH1_PO",soc.UXI_LinkAgent_D2D_1.0#,2023-02-16 04:43:01.400
14018702475,[DMR-CCB] Fuse offload provisioning simplification and on-die certificate authority (ODCA),rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.all_other_no,RTL08A,fw.s3m_commit,EC2_CUTOFF,simics_no,pre-FV,fw.s3m_complete",soc.S3M_3.0_FW#,2023-02-16 20:35:13.617
14018706995,[DMR-CCB] UBR changes for SD convergence,refaber,complete,,dmrhub-a0,1-showstopper,"DMR_EC_FLP,CCB_BUG,simics_no",soc.SCF_4.0#,2023-02-17 03:15:14.727
14018732377,[DMR-CCB] [RDT] Memory Region Tags must be OS visible,rsiva,complete,,dmrhub-a0,2-high,"DMR_CCB,CCB_BUG,fw.all_other_no,simics_no,RDT",soc.SCF_4.0#,2023-02-22 01:50:27.440
14018737428,[DMR-CCB] IOLLC size  reduction,refaber,complete,,dmrhub-a0,1-showstopper,"ARCH_PORM1_GATE,DMR_EC_FLP,CCB_BUG,IMH_CONSTRUCTION,simics_no",soc.IO_Cache_4.0#,2023-02-22 11:43:05.943
14018737452,[dmrhub-a0][DMR-CCB] Reset IP construction changes to support OCS and DFD IPs requesting DTF quiescence for Reset entry,cchen14,complete,,dmrhub-a0,1-showstopper,"IMH_CONSTRUCTION,CCB_BUG,fw.primecode_affecting,RECCB_NO_RELEASE_DATE,simics_no,SOCVAL_IMH1_PO",soc.HWRS_2.0#,2023-02-22 12:05:48.187
14018738105,[DMR-CCB][Bug push from GNR] Fabric ITD request while entering PkgC causes a hang if the UCIE PHY is in Qstop state,sshrimal,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no",soc.UCIE_1.0_p1276.4opt4_V1#,2023-02-22 20:42:18.853
14018752777,[dmrhub-a0]  [DMR-CCB] Changes to IMH SOC Clock Generation and Control (item # 2.a),amkrishn,complete,,dmrhub-a0,2-high,"prod_arch,fw.mcheck_no,CLOCK,GPIO_PIN_COUNT_REDUCTION,PnP,PNP_PM,PNP_POWER,IMH_CONSTRUCTION_P1,fw.tcode_no,fw.ocode_no,fw.pss_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.simics_no,fw.bios_no,fw.pnp_emul_affecting,fw.acode_no,fw.primecode_no,fw.mdiv_no,fw.s3m_no,fw.zcode_no,fw.cbbpcode_no,CCB_DOC,RTL0p5",soc.top,2023-02-23 03:45:31.937
14018752892,[dmrhub-a0] Changes to IMH SOC Clock Generation and Control (item # 2b),amkrishn,complete,,dmrhub-a0,2-high,"prod_arch,fw.mcheck_no,CLOCK,GPIO_PIN_COUNT_REDUCTION,PnP,PNP_PM,PNP_POWER,IMH_CONSTRUCTION_P1,fw.tcode_no,fw.ocode_no,COE4UIO_FDBK,fw.pss_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.simics_no,fw.bios_no,fw.pnp_emul_affecting,fw.acode_no,fw.primecode_no,fw.mdiv_no,fw.s3m_no,fw.zcode_no,fw.cbbpcode_no,fw.cbbpcode_no",soc.top,2023-02-23 03:55:14.320
14018773726,[DMR-CCB] SCF/UBR variant for MIO Type1D,refaber,complete,,dmrhub-a0,1-showstopper,"DMR_EC_FLP,IMH_CONSTRUCTION,CCB_BUG,fw.all_other_no,simics_no",soc.SCF_4.0#,2023-02-25 03:59:50.587
14018818264,[DMR-CCB]Remove D2D AUX_PWRGOOD GPIOs from IMH to CBB,tparker1,complete,,dmrhub-a0,2-high,"prod_arch RESET,IMH_CONSTRUCTION_P1,gpio,fw.cbbpcode_affecting,fw.all_other_no,CCB_DESCOPE,simics_no",soc.GPIO_S5#,2023-03-03 04:17:16.327
14018848412,[DMR-CCB] Split B2UIO + 2xCRS + shift Mem UFI up,refaber,complete,,dmrhub-a0,1-showstopper,"DMR_EC_FLP,IMH_CONSTRUCTION,CCB_BUG,simics_no",soc.top,2023-03-07 19:27:36.867
14018848532,[DMR-CCB] MUXing on UFI to reduce wiring/crossbar in the bridge with support for mixed CXL+UXI mode on a single MIO stack,rsiva,complete,,dmrhub-a0,1-showstopper,"DMR_EC_FLP,CCB_BUG,IMH_CONSTRUCTION,TR_WW20,EC2_NEED_RESOLUTION,simics_no,EC2_CUTOFF,fw.primecode_affecting,SOCVAL_IMH2_TI",soc.SCF_4.0#,2023-03-07 20:11:13.870
14018915261,"[DMR-CCB]New AIC Buttress configurations (RCLK, CMLBUF, UCIE PHY)",ssetra,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,DMR_SAI_PG_0P5,SECPM_CHG,simics_no,val0p5_critical_s3m",soc.top,2023-03-14 08:29:32.897
